eig_authority,eig_hub
4.026417949186959,4.02641794918696
2.9137317013176487,2.9137317013176496
1.4153360045489645,1.4153360045489645
0.531123990096488,0.5311239900964875
0.11339035484993877,0.11339035484993869
1.802512392574406e-16,0.0
1.1438651803277285e-16,0.0
-7.259315236519213e-17,0.0
